,0,1
969,3.8430843,-3.5181918
970,4.2505045,0.24307007
971,4.533185,0.090125464
972,0.5879136,2.7712135
973,1.3917061,0.94872934
974,0.66115683,0.80386126
975,1.7444384,-0.4036095
976,-4.36813,2.6575875
977,-0.17610335,0.26993248
978,-1.607617,0.9074414
979,3.234414,-0.8181942
980,3.6589355,0.13105693
981,-6.1359043,2.603127
982,0.4632597,0.57629937
983,-2.2058256,1.0980638
984,0.051403098,-1.7682341
985,1.670908,1.0378255
986,-1.5927436,1.2109982
987,-3.8678932,2.3565547
988,-2.9983993,0.86621886
989,-0.19483024,-0.90158445
990,-0.069630384,-1.2970568
991,-3.5996766,2.2422795
992,-7.2273264,2.225424
993,3.4753437,-0.2525209
994,-7.4827857,2.7484016
995,4.2618346,-1.2846082
996,0.43367994,0.47482532
997,-3.859612,3.0963488
998,-1.0711108,1.9706839
999,-3.7882042,2.9490068
1000,0.4985657,0.43306515
1001,-2.564428,2.3732426
1002,-5.2089996,2.6480138
1003,-3.706452,2.2733517
1004,4.1911793,0.057635214
1005,4.839906,-3.797201
1006,1.3143593,1.1932355
1007,5.704542,-5.0882506
1008,5.180599,-2.1313512
1009,3.0635173,-0.94150174
1010,3.668885,-1.2914115
1011,3.6786315,-0.8988773
1012,4.2030053,-2.4507167
1013,-1.8292472,1.2150984
1014,2.4953344,0.0014251084
1015,1.0392433,0.9754795
1016,2.2342978,-2.8852108
1017,3.8728364,-1.3892452
1018,3.8413982,-0.55926025
1019,4.68941,-3.4085195
1020,4.792569,-0.5250014
1021,5.251477,-2.55262
1022,1.4823973,0.37882867
1023,-4.383089,2.080697
1024,0.64035773,0.09394196
1025,-0.08080431,-1.6875728
1026,-6.9771657,2.3663292
1027,-1.2529347,2.3053799
1028,1.5350171,-0.977261
1029,-4.607354,2.784108
1030,-2.8275259,2.294722
1031,0.89291275,1.7350755
1032,-0.3620487,0.36664715
1033,0.14745817,-0.062317673
1034,-2.3415644,1.9870139
1035,2.9047909,-0.042900868
1036,-1.1078621,1.2583052
1037,-2.1735888,2.1030052
1038,2.2007873,-0.98899376
1039,5.86159,-4.567986
1040,-1.0618689,1.0806388
1041,2.296529,-0.23742685
1042,2.9140491,-1.6859498
1043,2.7041292,0.73818123
1044,2.3619418,0.25138548
1045,1.2555691,1.921004
1046,2.9316,-1.4296471
1047,0.25619936,-0.3300647
1048,1.3811371,-0.5814632
1049,-0.26587707,1.1673814
1050,4.479283,-3.1704268
1051,2.3575854,-1.2891847
1052,-2.1822584,1.618334
1053,1.5161271,-0.82037383
1054,-2.60992,1.4493934
1055,3.0519965,-0.54062927
1056,3.7584326,-2.082743
1057,-2.5523553,2.425791
1058,1.306124,2.0231647
1059,1.0694089,1.0208334
1060,2.4370782,0.2606359
1061,2.632337,-0.53141916
1062,2.4534914,-2.4915779
1063,3.6930945,-1.3076833
1064,1.8657644,1.1113815
1065,4.43905,-0.2642269
1066,0.5439474,2.019321
1067,4.3046803,-2.7898273
1068,4.3210278,0.036989402
1069,1.4858419,1.7405233
1070,4.8907275,-0.36360782
1071,3.0601084,0.676724
1072,-0.27309215,1.7251923
1073,5.2798595,-2.48578
1074,0.66395485,2.5497572
1075,-0.4547012,1.7393272
1076,-2.9738255,2.361232
1077,3.537093,-1.9456669
1078,1.6093297,0.95071125
1079,-1.6018628,2.7236478
1080,-5.425198,2.865399
1081,4.074472,-0.22777097
1082,-2.172903,1.4601614
1083,-4.657708,2.668946
1084,4.735257,-3.5876844
1085,-1.7955736,2.3984628
1086,2.073015,-0.7430789
1087,-3.7829719,2.5091696
1088,-3.6713748,2.9945943
1089,-3.824489,2.5747995
1090,-4.2938046,2.7384095
1091,1.0305804,0.9821377
1092,-5.7091327,3.081851
1093,0.62054443,0.65003586
1094,-3.4875798,1.993076
1095,-1.017883,1.6636788
1096,-8.31196,2.4094567
1097,3.9581347,0.3498469
1098,3.9957702,-2.7537322
1099,3.1851325,0.4174694
1100,1.0082935,2.2406886
1101,4.979177,-3.7563348
1102,-3.6343324,2.4709084
1103,4.489339,-0.36811253
1104,-4.746675,2.898686
1105,0.8628556,-1.0054117
1106,-5.068089,2.3860986
1107,-0.95417535,1.61253
1108,-5.2494574,3.2052746
1109,3.4836068,-0.38419342
1110,0.5851306,1.9497881
1111,-0.1783768,3.3286798
1112,-0.62812823,1.8807458
1113,1.1087841,1.0239952
1114,1.0467576,1.7001612
1115,2.615726,-2.3144946
1116,3.3328679,-0.934494
1117,3.6496413,-0.72928435
1118,4.5246024,-0.5432502
1119,3.9556873,-2.5732982
1120,1.2950917,0.35521805
1121,5.063137,-2.8884056
1122,-1.0533015,2.3573654
1123,0.4574674,1.6303633
1124,4.818318,-1.1990047
1125,5.8503532,-4.4754515
1126,4.467904,-0.36641908
1127,0.81227326,-2.7889798
1128,0.74273825,1.3613676
1129,4.8228645,-3.1114867
1130,-6.3548093,3.0586336
1131,6.166278,-4.398578
1132,2.6337872,0.5160912
1133,1.3215978,1.6172993
1134,3.6507401,-0.76355684
1135,2.433106,0.6698729
1136,2.5831826,-0.9815625
1137,5.947474,-4.0370054
1138,0.2227377,1.9565605
1139,0.109695904,0.45960775
1140,-3.0122242,2.6197631
1141,-1.9571211,3.0193315
1142,5.955551,-3.9282382
1143,6.1995935,-4.5539904
1144,-6.6115212,2.88551
1145,-2.7183747,2.1522071
1146,-3.613083,2.960064
1147,4.86079,-2.9235854
1148,3.8135245,-1.9813211
1149,4.366246,-3.7595649
1150,3.5302086,-0.45718005
1151,-0.98800784,2.0093873
1152,2.922929,-2.0844991
1153,4.4139915,-2.9347742
1154,4.4691224,-3.7851236
1155,0.50797534,2.6765106
1156,-10.018675,2.7543604
1157,0.39274862,0.53205764
1158,0.8160294,2.53469
1159,-0.16548993,3.295586
1160,-1.2757603,2.4381554
1161,-8.674107,2.917226
1162,-9.427933,2.7914593
1163,-2.8186336,1.66573
1164,-5.131465,2.056064
1165,-5.414522,2.6210728
1166,0.47524002,2.7183907
1167,-6.1245837,3.3435855
1168,0.24335411,2.840063
1169,-0.21237029,3.4070451
1170,-0.1559606,3.3582742
1171,-2.2321165,2.8193023
1172,0.8340032,2.217407
1173,-8.054238,2.510159
1174,0.26480916,1.7634804
1175,-3.7002757,1.2630762
1176,3.638531,-3.2613888
1177,-6.9975557,2.3131592
1178,-0.1797317,1.5899348
1179,-3.5913417,2.5859234
1180,-3.06277,2.4991057
1181,-1.4546658,2.467023
1182,-5.863424,2.2498646
1183,-5.741341,3.1443675
1184,-7.894946,2.8209243
1185,-5.9294653,3.096395
1186,-8.430177,2.9466357
1187,3.1827986,-0.016609125
1188,1.3885658,1.3266187
1189,-6.066255,2.6701727
1190,-5.0630527,2.003996
1191,-3.202341,1.1790738
1192,-2.7250185,3.1500432
1193,0.18120284,2.7923524
1194,4.873977,-1.3985618
1195,-1.4167428,2.745283
1196,3.1030126,0.34302786
1197,3.1895769,-2.7507043
1198,-1.2975725,2.6314662
1199,0.47377962,1.534364
1200,5.211211,-3.0661404
1201,-0.745257,1.8476595
1202,5.331215,-2.6016948
1203,6.582844,-3.247623
1204,3.9161692,0.21899402
1205,-5.699729,3.21563
1206,-2.9432867,2.2891865
1207,-2.9213014,3.1191962
1208,0.15877962,2.978826
1209,-2.4867063,1.5166793
1210,-0.44073185,0.59008616
1211,4.5735965,-1.0236533
1212,-3.509439,2.0170813
1213,-6.117081,2.5738122
1214,-4.2501974,2.266069
1215,-3.76766,2.0183241
1216,-0.13197011,2.857523
1217,1.7790781,0.054967724
1218,0.71566397,2.439179
1219,-6.0921865,3.2892032
1220,3.0464172,-2.2195508
1221,2.8812957,-0.4872269
1222,-0.18653312,0.97512937
1223,-6.1216655,3.2850971
1224,-6.438629,3.156069
1225,-6.0528164,3.179491
1226,-1.3754075,2.0983865
1227,-6.7529263,2.9802637
1228,-0.21502103,0.5786095
1229,-2.4038002,3.0302293
1230,-3.825432,3.1144083
1231,1.0928564,1.2956979
1232,-0.22953087,1.899935
1233,-3.7381582,1.4263592
1234,-1.549996,1.3602992
1235,-7.366534,2.0121686
1236,-7.803163,2.038795
1237,-3.4044535,1.091055
1238,-2.4895127,1.0254631
1239,-4.0079155,2.5125346
1240,3.919865,-1.8237898
1241,-5.3131313,2.4813054
1242,-5.004523,2.8014374
1243,-2.7762766,0.92338854
1244,-2.5737367,2.3965693
1245,-0.14148638,3.288585
1246,-8.063928,2.399765
1247,-3.6254723,2.9708
1248,2.4387906,0.48190922
1249,1.2701168,1.5981754
1250,-7.9727917,2.514393
1251,5.977574,-4.7157683
1252,4.503267,-0.59057444
1253,-5.113413,2.6932876
1254,-6.4039283,2.2409322
1255,-3.47289,2.389468
1256,-3.028847,2.930237
1257,-4.880744,3.1056504
1258,-0.4511195,0.82746893
1259,-3.5912087,2.0941894
1260,0.9119674,1.2698226
1261,-5.1130095,2.799952
1262,2.344486,1.5082608
1263,-5.8858204,3.2499118
1264,1.3373425,2.0528915
1265,-0.038188875,-1.3670365
1266,4.606351,-0.63646823
1267,3.205611,0.38352337
1268,3.6362436,0.4544927
1269,-5.3993635,3.1644664
1270,-3.3585124,2.435742
1271,-3.9621994,3.028139
1272,-8.106405,2.5476222
1273,1.352315,0.85230404
1274,-3.1513472,2.8412728
1275,-2.877061,2.9056938
1276,-2.589955,1.5238554
1277,2.67828,-2.1824682
1278,2.441194,-2.4844165
1279,0.3143547,-0.25991815
1280,0.13905148,0.35320684
1281,3.221051,-0.04211523
1282,0.9199439,0.6754065
1283,0.89506954,1.6946079
1284,1.7725732,-0.12208925
1285,3.323486,-0.27602544
1286,5.4524107,-4.2319
1287,-5.6194973,2.9568753
1288,2.7187848,-0.73203087
1289,-4.9275312,2.78617
1290,-4.8984084,2.8406453
1291,-2.3146632,1.6151264
1292,-4.406712,2.0598335
1293,-0.6157665,0.033223987
1294,-3.38744,1.0561575
1295,-3.8182971,1.3863087
1296,-0.13072334,-1.4878589
1297,1.8550714,0.5963515
1298,4.0786376,-1.9168113
1299,4.1856585,-0.01448897
1300,-2.526186,3.0067399
1301,4.4177394,-2.2524533
1302,4.8059945,-3.5602248
1303,-1.1536236,2.6581807
1304,-1.4511685,2.3990645
1305,2.666408,0.4034082
1306,-5.384896,2.999984
1307,-8.801821,2.5985103
1308,-9.842085,2.7571862
1309,-9.935705,2.769254
1310,-1.9870783,2.4884362
1311,0.4548704,1.6036195
1312,3.5007436,0.24946445
1313,5.0581226,-2.5003572
1314,-3.8465323,2.7429852
1315,-0.07877076,0.6725218
1316,-3.2570987,1.1439834
1317,-8.744803,1.9176414
1318,-9.390179,2.8013566
1319,-8.618889,2.9718485
1320,-9.00106,1.161853
1321,-3.92201,2.402729
1322,-5.3750963,3.0471315
1323,-1.616005,2.470099
1324,-0.7768452,1.9479568
1325,-4.3120027,2.1069167
1326,3.4441574,-0.01755229
1327,-0.6311557,1.9180905
1328,5.6545606,-5.0055075
1329,-8.972298,1.260749
1330,-5.5703044,3.0777047
1331,-0.43091896,1.4223088
1332,-0.8792832,1.7659634
1333,3.606375,-0.4348713
1334,-7.4414268,2.0025685
1335,2.3431888,0.55480963
1336,-3.561579,2.0632415
1337,-1.5090083,1.6379781
1338,2.2291064,0.77066725
1339,-8.498781,2.754835
1340,-8.880478,1.5635326
1341,-4.242136,2.1656034
1342,-6.773296,2.403826
1343,-8.996829,1.1799335
1344,-2.1781173,2.3805976
1345,-7.0795,2.5384612
1346,-0.8311062,2.0984237
1347,-6.4949446,3.034649
1348,-8.951891,1.2884747
1349,-9.939295,2.7246273
1350,-6.2621675,2.3582444
1351,0.8281307,1.3944709
1352,-8.997105,1.170406
1353,-6.7086205,2.94252
1354,-5.723697,2.1885142
1355,-2.3289783,1.5622729
1356,-2.7341003,3.1843073
1357,-0.19487676,1.084157
1358,-4.5724893,2.515323
1359,-4.3656726,2.0669184
1360,-2.6470544,2.675804
1361,3.4769368,0.047003727
1362,-2.055646,1.9908376
1363,-4.4172425,2.08192
1364,-8.939861,1.3191863
1365,-8.097987,2.3639073
1366,-9.001447,1.1575224
1367,-7.8237114,3.0242293
1368,-7.0244565,2.8379512
1369,3.5626087,0.14415336
1370,-1.1446382,2.0434833
1371,-6.6732144,2.3861973
1372,4.126136,-0.72831684
1373,-8.994763,1.1794585
1374,-5.3188787,2.1395128
1375,5.319961,-4.411234
1376,-4.8302364,2.6882374
1377,3.7865937,-1.7701001
1378,3.921093,0.4313134
1379,1.3306841,1.9728091
1380,-1.3956676,2.3017368
1381,2.2258341,0.12706102
1382,-7.3263435,2.285575
1383,-6.066589,2.2829309
1384,-7.4938974,2.0654666
1385,2.140796,-0.2829575
1386,-0.5594238,1.3598543
1387,2.4994476,0.39548573
1388,0.4132413,1.6168169
1389,-1.9235145,1.6156892
1390,-8.998251,1.1725246
1391,-7.4619255,2.096665
1392,-7.2847414,1.9966224
1393,-1.7297226,1.1250026
1394,4.334585,-0.62766564
1395,3.7004836,0.33522636
1396,5.7361717,-5.125452
1397,2.343638,0.7246267
1398,3.8265555,-0.6504933
1399,1.2497542,0.08668079
1400,3.9808395,0.3486136
1401,3.2990181,-0.768571
1402,-2.6094003,3.1112576
1403,1.9065015,1.3544704
1404,5.270547,-2.6160061
1405,5.238823,-4.2910943
1406,-0.9703517,2.456929
1407,-1.822843,2.7025816
1408,-8.159097,2.60555
1409,2.0557263,-0.21625145
1410,1.3824675,1.1181358
1411,-0.88030124,2.2253075
1412,-3.9682667,3.0838187
1413,0.08448547,1.6510928
1414,-2.283306,2.6284432
1415,0.04449384,1.9573237
1416,0.5579963,1.5703746
1417,0.24845225,1.8184938
1418,3.531274,-0.5829777
1419,-1.725849,2.0287697
1420,-5.28915,2.2724466
1421,3.792532,0.2977277
1422,-4.698776,3.2127552
1423,-8.963095,2.8268886
1424,-6.8159056,2.7607238
1425,-0.037151605,1.7847015
1426,-3.1438444,3.1938403
1427,-6.283332,3.0122826
1428,5.324255,-3.7493012
1429,0.40742102,1.8794869
1430,2.5514472,0.49090347
1431,3.9256647,-2.10213
1432,-4.830083,2.827608
1433,-0.97751534,1.6767634
1434,3.0535014,0.63030356
1435,-1.8700714,2.6657228
1436,-4.616719,3.2125165
1437,-4.6534066,2.6850483
1438,0.678815,1.3769077
1439,3.34325,-1.4355288
1440,-4.758499,3.173294
1441,1.6394036,1.0819274
1442,-2.4697578,1.5999739
1443,3.9312968,-1.8776509
1444,-0.4674715,0.91823834
1445,0.946738,1.9146731
1446,2.6914222,0.30865836
1447,-7.8378124,2.7840588
1448,1.0644366,1.6975149
1449,5.9741364,-4.4070835
1450,-6.049503,2.7942846
1451,4.983033,-4.303756
1452,-6.0814576,2.8700345
1453,-8.715329,2.813679
1454,-0.3510466,2.1728716
1455,0.2107856,1.7402623
1456,-6.2654386,3.245787
1457,-1.5865631,2.4906306
1458,-9.916503,2.646988
1459,4.099007,-2.9943132
1460,-6.200282,2.9104607
1461,-8.89149,2.8139021
1462,4.7818794,-3.6208296
1463,1.9451896,-0.97332656
1464,0.6308359,1.7020152
1465,0.95387775,1.1775612
1466,5.7559576,-5.147749
1467,-4.4432936,2.743937
1468,0.5002665,0.7269872
1469,-0.36048537,1.2775613
1470,-4.82461,2.8748643
1471,-2.1842732,2.0285208
1472,-9.843993,2.6600525
1473,0.89749664,0.87317127
1474,-2.320922,3.1085632
1475,1.1397747,1.4009721
1476,-2.1382868,2.381065
1477,-8.371669,2.023014
1478,0.78767294,1.6100028
1479,2.4107492,0.01383446
1480,-2.7176037,2.2200162
1481,0.06078328,1.8412652
1482,-1.4939691,2.4450169
1483,2.3963468,-1.2283387
1484,2.7121468,0.48201272
1485,2.4788125,0.21903658
1486,-9.88066,2.6824756
1487,-3.7102842,3.0161614
1488,2.497514,0.59646165
1489,1.7999768,0.9300358
1490,2.265989,0.41359687
1491,-2.4868765,2.121134
1492,-1.5289731,2.1625936
1493,-9.658409,2.6583674
1494,-9.877432,2.670963
1495,3.4744046,-2.7980053
1496,-7.04381,2.3576014
1497,-5.4997797,2.9938478
1498,-1.6529034,2.1031013
1499,-1.394862,2.704115
1500,-9.923852,2.7169533
1501,-0.052291796,2.9736726
1502,-7.0708776,2.3769162
1503,2.3900914,0.6794534
1504,-5.451328,2.5104141
1505,-6.6940126,2.4475427
1506,-2.6455052,3.148389
1507,-9.685207,2.6536348
1508,-2.1454694,1.8499902
1509,-7.2405663,2.361108
1510,-5.2239137,2.794868
1511,2.987134,-0.18086264
1512,0.09633087,2.7034552
1513,-2.122507,2.6988833
1514,0.084697895,0.7296366
1515,-5.872513,3.085052
1516,-1.0078576,2.297265
1517,-8.527686,2.7273288
1518,-1.7403015,1.4158639
1519,-7.0648685,2.3768666
1520,-6.0187325,2.7345672
1521,-8.557007,2.7138243
1522,-3.6142929,2.1157353
1523,-8.093151,2.6363606
1524,-7.7498355,3.067775
1525,-6.5958104,3.0207384
1526,-6.0840745,3.047139
1527,-3.8139768,2.979841
1528,-0.46003088,2.2436624
1529,-4.7252116,2.9588237
1530,-5.6846714,2.929875
1531,-3.3381963,2.5194025
1532,-2.3752031,3.102837
1533,-1.8229725,2.4849315
1534,-7.220338,2.2216341
1535,-6.514969,3.0380614
1536,-1.0187174,2.4908566
1537,4.263119,-3.309102
1538,2.3969417,-0.18150102
1539,-6.0498633,2.2898085
1540,-0.69977665,1.961814
1541,-7.9702687,2.4982178
1542,-8.611713,2.516379
1543,-8.5578165,2.5089796
1544,2.3137,0.55421954
1545,-5.004034,2.77677
1546,-8.906349,2.1519938
1547,-2.4294178,2.8546345
1548,-5.1350923,3.0366452
1549,-6.671611,3.030808
1550,3.3641095,-0.5889025
1551,-8.010388,2.5368285
1552,-8.225518,2.716674
1553,-2.0355983,2.969664
1554,1.2590258,1.1039369
1555,3.40392,0.5698465
1556,-8.989904,2.3750994
1557,-4.9528904,2.8805578
1558,6.397705,-4.276302
1559,-9.842562,2.6572115
1560,3.5155318,0.06867488
1561,-4.88434,2.8796706
1562,-8.240788,2.0784047
1563,-9.300957,2.1533272
1564,-8.793867,2.3737214
1565,-9.114216,2.028343
1566,-9.296745,2.0492854
1567,-9.1172495,2.1510608
1568,-9.900211,2.6948075
1569,-9.272068,2.1415648
1570,-8.353249,2.3622983
1571,-4.8510895,2.9669435
1572,-8.863543,2.3392546
1573,-0.90208393,1.9399663
1574,-5.09493,3.013008
1575,-9.235297,2.1404207
1576,-8.962818,2.43292
1577,-9.15301,2.2782476
1578,-8.613494,2.9803035
1579,-8.54038,2.43568
1580,-9.17886,2.1848462
1581,-4.8799396,2.9864924
1582,-9.177606,2.1414468
1583,-9.465279,2.2657485
1584,-9.129578,2.1204069
1585,-0.373479,1.8540217
1586,-9.842504,2.6494467
1587,-8.53302,2.5401533
1588,-8.869847,2.2730808
1589,-9.621211,2.5406904
1590,-7.390488,2.059386
1591,-3.9250832,3.1203253
1592,3.6592524,-0.67642343
1593,-6.6871805,2.9142675
1594,-6.0287557,2.7442052
1595,-9.143659,2.5144892
1596,-7.59046,2.2891634
1597,1.8768824,0.8372869
1598,-2.694453,2.3482432
1599,-6.620566,2.9738595
1600,2.4112587,0.32265344
1601,-8.63697,2.5357516
1602,-0.4522288,1.2185509
1603,-1.6460638,1.9561447
1604,-1.5192384,2.097783
1605,3.368711,0.19659023
1606,-2.354805,2.0819728
1607,3.5926325,0.04897786
1608,-3.825571,3.035186
1609,-8.564273,2.9090402
1610,-8.980433,1.829699
1611,3.6799393,-0.21641867
1612,0.26867372,-1.2934567
1613,-1.2865156,1.4920436
1614,-1.0683446,2.2261314
1615,-6.8057404,2.289383
1616,-0.075727895,1.8368261
1617,-0.9757201,2.4600313
1618,-9.763376,2.6364236
1619,-9.066509,2.3764336
1620,-8.869326,1.8274825
1621,-9.117829,2.2165337
1622,-0.27918097,1.9299524
1623,5.234366,-3.1588352
1624,-7.8761697,2.3413777
1625,-5.7931976,2.2805982
1626,-9.755005,2.5691953
1627,-8.679239,2.4817145
1628,3.037203,0.9156483
1629,-7.946638,2.8616698
1630,-6.5918827,3.1199765
1631,-6.6387873,3.0600202
1632,-8.640079,2.9850056
1633,-8.842596,2.9530551
1634,-8.88082,2.8780665
1635,-1.1769527,2.0613716
1636,-1.2636176,2.165967
1637,-6.5044217,2.9743629
1638,-1.0116259,2.297936
1639,3.8422081,-1.5676249
1640,-7.7655244,2.743455
1641,-8.498985,2.9090974
1642,3.8999207,-1.6714728
1643,2.6230116,-0.22100827
1644,-7.078727,2.2610786
1645,-7.513992,3.0261192
1646,-7.8786855,2.8463557
1647,-9.893323,2.6776507
1648,-2.321058,2.9675617
1649,-1.6259612,2.071417
1650,-8.411986,2.9492772
1651,-1.2247831,2.4062955
1652,-6.3518586,2.4000094
1653,-1.1912605,1.8337224
1654,-8.780445,2.7856548
1655,-9.774995,2.63962
1656,-4.797258,2.798897
1657,-0.7952628,2.2209842
1658,2.7337105,-0.24076618
1659,-9.927978,2.6635413
1660,-4.0179486,3.0250404
1661,-8.601866,2.51095
1662,-7.843321,2.0770078
1663,-2.8326707,2.4275773
1664,-4.829482,2.9452047
1665,-2.495149,2.7264833
1666,-7.4825287,2.1719007
1667,-9.932356,2.6792135
1668,-9.879634,2.677207
1669,-2.2934172,2.578207
1670,-1.5816933,1.9100903
1671,-6.656287,2.7489233
1672,-1.0489022,2.2188268
1673,-1.0296425,2.1347013
1674,-5.218262,2.9952595
1675,-9.906245,2.6554472
1676,-3.6623363,3.0499136
1677,-5.8175673,2.8084383
1678,-6.5622306,2.4584188
1679,-9.871784,2.664878
1680,-3.4906423,2.02992
1681,-7.9383783,2.6009164
1682,-1.4934949,2.1574962
