"1","4778314751","9784778314750","","","読みたい","","","","2016-07-02 13:08:23","","奴隷のしつけ方","マルクス シドニウス ファルクス","太田出版","2015","本","256"
"1","4062880849","9784062880848","","","読み終わった","","","","2016-07-04 06:24:02","2018-01-06 17:49:25","はじめての政治哲学――「正しさ」をめぐる23の問い (講談社現代新書)","小川 仁志","講談社","2010","本","224"
"1","4122012562","9784122012561","","","読みたい","","","","2016-07-05 18:37:23","","自殺論 (中公文庫)","デュルケーム","中央公論社","1985","本","568"
"1","4798143448","9784798143446","","","読みたい","","","","2016-07-08 20:35:00","","アクセンチュアのプロフェッショナルが教える データ・アナリティクス実践講座","アクセンチュア アナリティクス","翔泳社","2016","本","368"
"1","4534052065","9784534052063","","","読みたい","","","","2016-07-08 20:49:16","","武器としてのデータ分析力","中西 達夫","日本実業出版社","2014","本","240"
"1","4062922827","9784062922821","","","読み終わった","","","","2016-07-12 20:51:31","2016-09-10 00:33:23","差別感情の哲学 (講談社学術文庫)","中島 義道","講談社","2015","本","224"
"1","4163900357","9784163900353","","","読み終わった","","","","2016-07-12 23:06:04","2016-07-12 23:06:04","寄生虫なき病","モイセズ ベラスケス=マノフ","文藝春秋","2014","本","507"
"1","4121022033","9784121022035","","","いま読んでる","","","","2016-07-15 13:44:14","","集合知とは何か - ネット時代の「知」のゆくえ (中公新書)","西垣 通","中央公論新社","2013","本","220"
"1","4594069169","9784594069162","","","読み終わった","","","","2016-07-15 15:17:09","2016-09-10 00:33:14","夜の経済学","飯田 泰之","扶桑社","2013","本","269"
"1","4822249328","9784822249328","","","積読","","","","2016-07-15 22:39:02","","10万年の未来地球史","カート・ステージャ","日経BP","2012","本","446"
"1","4757103352","9784757103351","","","読みたい","","","","2016-07-15 22:39:33","","チューリング: 情報時代のパイオニア","B・ジャック・コープランド","エヌティティ出版","2013","本","419"
"1","4326101989","9784326101986","","","読み終わった","","","","2016-07-17 21:56:51","2016-09-10 00:33:01","進化論はなぜ哲学の問題になるのか―生物学の哲学の現在“いま”"," 松本俊吉","勁草書房","2010","本","233"
"1","476318069X","9784763180698","","","読み終わった","","","","2016-07-22 18:07:39","2016-09-10 00:32:34","神との対話―宇宙をみつける自分をみつける (サンマーク文庫―エヴァ・シリーズ)","ニール・ドナルド ウォルシュ","サンマーク出版","2002","本","372"
"1","4140817046","9784140817049","","","読みたい","","","","2016-08-04 06:28:10","","〈インターネット〉の次に来るもの 未来を決める12の法則","ケヴィン・ケリー","NHK出版","2016","本","416"
"1","4797384298","9784797384291","","","読みたい","","","","2016-08-05 20:32:04","","コンピューター&テクノロジー解体新書","ロン・ホワイト","SBクリエイティブ","2015","本","376"
"1","4627921918","9784627921917","","","読みたい","","","","2016-08-06 14:24:47","","自己組織化-自然界の法則に学ぶ未来のエンジニアリング-","ジョン・A・ペレスコ","森北出版","2015","本","320"
"1","4774142042","9784774142043","","","読みたい","","","","2016-09-10 00:25:16","","Webを支える技術 -HTTP、URI、HTML、そしてREST (WEB+DB PRESS plus)","山本 陽平","技術評論社","2010","本","400"
"1","4774142352","9784774142357","","","読みたい","","","","2016-09-10 00:25:35","","「プロになるためのWeb技術入門」 ――なぜ、あなたはWebシステムを開発できないのか","小森 裕介","技術評論社","2010","本","288"
"1","4757123558","9784757123557","","","読みたい","","","","2016-09-10 14:27:37","","賢い組織は「みんな」で決める:リーダーのための行動科学入門","キャス・サンスティーン","NTT出版","2016","本","285"
"1","4622085348","9784622085348","","","読みたい","","","","2016-09-24 15:13:39","","生命、エネルギー、進化","ニック・レーン","みすず書房","2016","本","408"
"1","4873116791","9784873116792","","","読みたい","","","","2016-10-24 18:58:17","","入門 ソーシャルデータ 第2版 ―ソーシャルウェブのデータマイニング","Matthew A. Russell","オライリージャパン","2014","本","460"
